IssuedYear,IssuedMonth,LoanAmt,EmpLength,Purpose,State,DTI,FICO
2008,Apr,1000.0,1,Need Money to pay some bills,CA,55.73,542
2008,Apr,25000.0,1,Help funding an investment project,CA,6.4,699
2008,Apr,5000.0,1,consolidation debt,GA,61.1,443
2008,Apr,25000.0,3,Omni Adventures,FL,13.38,687
2008,Apr,500.0,1,Small Business,MI,13.45,517
2008,Apr,24000.0,10,paid all bills,NY,-1.0,111
2008,Apr,25000.0,1,consolidate debt,TN,15.09,517
2008,Apr,2000.0,2,Trying to Clean Up Debt Before Marriage,IL,29.44,648
2008,Apr,7500.0,2,Tornados and Wedding Bells,GA,13.31,613
2008,Apr,5000.0,3,Medical Expenses,MN,17.62,645
2008,Apr,6500.0,3,Please help me fund my dream wedding!!!,PA,3.51,433
2008,Apr,10000.0,1,Personal,CO,29.73,640
2008,Apr,9500.0,1,Looking for a Loan,FL,15.13,679
2008,Apr,7000.0,10,jeffsloan,VA,34.1,626
2008,Apr,3000.0,1,A quick 1 year loan,DC,16.53,588
2008,Apr,1500.0,1,my future,IN,-1.0,111
2008,Apr,3000.0,5,Survivor of Domestic Violence,MD,0.0,497
2008,Apr,10000.0,1,home_improvement,TX,0.0,111
2008,Apr,1000.0,3,Increase credit rating,FL,0.0,111
2008,Apr,25000.0,7,2nd lien on my primary residence,MA,0.0,556
2008,Apr,3000.0,5,Building A New Deck,VA,21.8,690
2008,Apr,4000.0,2,Gilbert's move.,TX,4.6,497
2008,Apr,25000.0,3,Debt Consolidation,OK,36.62,666
2008,Apr,4700.0,1,Single mom needs car for new job,MI,0.0,442
2008,Apr,1500.0,1,pay off my bills,FL,6.5,489
2008,Apr,15000.0,4,Business Line of Credit,FL,13.16,685
2008,Apr,2000.0,1,Vehicle 2008,TX,-1.0,111
2008,Apr,7000.0,2,Consolidate,MA,24.31,592
2008,Apr,13600.0,10,Carreer Training Loan,MO,26.3,667
2008,Apr,25000.0,1,consolidation,VA,122.4,630
2008,Apr,5000.0,2,Need a loan to pay off medical expenses,IN,0.86,563
2008,Apr,18000.0,1,Need to purchase reliable vehicle.,IL,0.0,533
2008,Apr,7500.0,8,makeway4betterthings,FL,7.99,472
2008,Apr,25000.0,5,Consolidate debt,AR,51.96,686
2008,Apr,15000.0,1,Post divorce recovery plan,IA,29.91,592
2008,Apr,600.0,2,Help with high interest card,FL,19.84,675
2008,Apr,1000.0,3,Wanting to buy a car,FL,4.22,401
2008,Apr,8000.0,3,Insurance won't pay,CT,7.03,487
2008,Apr,1000.0,1,Truck repairs for work,NY,0.0,606
2008,Apr,25000.0,10,Big,CA,-1.0,111
2008,Apr,25000.0,3,Private Student Loan Consolidation,CO,34.6,684
2008,Apr,3000.0,2,Family in need ,FL,11.81,657
2008,Apr,1500.0,10,Emergency,UT,45.31,627
2008,Apr,2000.0,1,need money for school,AL,30.32,478
2008,Apr,5000.0,6,consolidate debt/move mobile home,KY,26.4,536
2008,Apr,4000.0,6,Pay off some debt & nasty divorce,MI,5.02,417
2008,Apr,3000.0,5,Business Financing,MI,15.55,624
2008,Apr,1250.0,7,Small Loan for Small Business Investment,FL,0.0,520
2008,Apr,1500.0,6,Paying for the rest of my rent,NY,9.78,630
2008,Apr,2500.0,1,Payoff payday loan,TX,51.6,632
2008,Apr,15000.0,4,Debt Consolidation/payment Reduction,FL,16.24,474
2008,Apr,20000.0,10,personal loan,NY,26.2,699
2008,Apr,10000.0,1,Business Capital,VT,3.66,788
2008,Apr,7500.0,10,CANOGA,CA,1.7,775
2008,Apr,25000.0,10,Investment Property Purchase ,CA,20.93,709
2008,Apr,12000.0,2,My Wonderful 3 Year Plan,AL,26.72,610
2008,Apr,20000.0,10,Beautifying My Home,MD,21.34,786
2008,Apr,5000.0,1,A Better Chance,GA,7.86,534
2008,Apr,4000.0,4,Personal debt consolidation,FL,11.32,527
2008,Apr,7500.0,1,Bill,CA,13.47,586
2008,Apr,25000.0,2,Everyone deserves a fresh start!!,NC,7.71,559
2008,Apr,5000.0,1,Medical School Supplement,CA,72.0,553
2008,Apr,20000.0,1,Payments of credit card debts,MD,25.37,586
2008,Apr,12000.0,1,debt_consolidation,IL,10.07,654
2008,Apr,15000.0,1,freedom,FL,28.28,669
2008,Apr,25000.0,9,geri,CA,23.87,647
2008,Apr,7000.0,10,LDP Personal Loan,SC,0.0,515
2008,Apr,25000.0,1,Start-up Business Money Needed,NC,20.82,711
2008,Apr,25000.0,10,Debt Consolidation,CT,12.7,626
2008,Apr,1000.0,4,personal loan,MO,26.55,512
2008,Apr,6000.0,1,Single Mom In Need,CT,0.0,541
2008,Apr,500.0,1,Anyone willing to help?,FL,22.74,428
2008,Apr,3000.0,3,business equipment,OH,25.2,541
2008,Apr,5000.0,4,Debt Consilidation,NV,28.6,660
2008,Apr,3000.0,1,Loan for a Student,CA,9.33,496
2008,Apr,2000.0,10,Divorcing My Husband,MI,-1.0,111
2008,Apr,8000.0,2,fresh start,UT,1.8,546
2008,Apr,3000.0,1,Graduate Student in Need,MI,392.0,524
2008,Apr,2000.0,7,get truck back,OH,-1.0,111
2008,Apr,5000.0,10,consolidate,AZ,36.79,711
2008,Apr,9000.0,1,stanfordApril2008TuitionPayment,HI,660.0,658
2008,Apr,15000.0,10,Refinance a personal loan with HFC,OH,30.47,651
2008,Apr,7500.0,1,Pay off High Interest Debt,NV,32.19,695
2008,Apr,6000.0,3,Need to consolidate debt,CA,-1.0,111
2008,Apr,20000.0,5,paying off high interest cards,IL,0.0,515
2008,Apr,25000.0,4,business,CO,33.23,674
2008,Apr,3000.0,3,Further my education,FL,8.27,425
2008,Apr,10000.0,4,Bridal Business Expansion,MD,14.55,669
2008,Apr,15000.0,10,working capital,MA,0.0,111
2008,Apr,20000.0,1,Home,NV,14.82,634
2008,Apr,25000.0,10,Trying to consolidate,CA,50.29,627
2008,Apr,15000.0,9,Consolidate,VT,30.8,763
2008,Apr,1800.0,7,Car Repairs,NC,0.72,507
2008,Apr,15000.0,3,Help me keep it together,VA,0.0,651
2008,Apr,5000.0,1,Please take a chance on us,IL,0.0,655
2008,Apr,10000.0,5,Pay off credit cards,NY,27.57,609
2008,Apr,1500.0,2,personal,NJ,0.0,437
2008,Apr,1500.0,2,Engagement Ring,GA,20.21,624
2008,Apr,6500.0,2,Starting with a Clean (Credit Card) Slat,PA,28.55,714
2008,Apr,3000.0,10,"Washington, DC School trip for my son",CA,6.07,685
2008,Apr,10000.0,3,Small Business Start Up Money,IL,13.8,733
2008,Apr,2000.0,1,Unsecured Personal Loan / Motorcycle ,MN,0.0,111
2008,Apr,3000.0,4,Not debt free; closer though,MN,7.24,589
2008,Apr,20000.0,10,working capital for advertising business,PA,34.62,649
2008,Apr,15000.0,10,Debts and  home improvement,CA,-1.0,111
2008,Apr,2175.0,1,Laptop & Books needed for School,MN,6.1,655
2008,Apr,5000.0,1,Consolidation,MI,4.79,537
2008,Apr,15000.0,1,Consolidate debt + wedding,MN,4.6,517
2008,Apr,2000.0,1,bill payoff,WA,0.0,605
2008,Apr,1000.0,1,This would clear me up to buy a home,CA,0.0,467
2008,Apr,25000.0,1,Business Purchase in the Caribbean,ME,-1.0,111
2008,Apr,1500.0,1,Visit to Germany,FL,15.17,488
2008,Apr,5000.0,2,"""Please Help me""",RI,0.0,111
2008,Apr,4000.0,10,Consolodation,VA,8.62,619
2008,Apr,3000.0,2,Move to Tennessee,MS,0.0,111
2008,Apr,10000.0,2,Small Business Start up Cost,TX,19.23,595
2008,Apr,12000.0,5,GO GREEN IN MY HOUSE,CA,36.86,696
2008,Apr,3300.0,6,Back on Top,AR,0.0,536
2008,Apr,5000.0,3,I need a car to get to work,MD,0.0,523
2008,Apr,10000.0,1,"Getting rid of credit cards, finally!",NY,22.02,604
2008,Apr,8000.0,1,To progress my life ,PA,5.34,658
2008,Apr,21000.0,4,american dream,IN,24.16,664
2008,Apr,5000.0,3,Consolidating High intrest credit cards,FL,83.07,548
2008,Apr,25000.0,5,I JUST WANT A DECENT WEDDING DAY,MI,1.8,518
2008,Apr,10000.0,3,Refinancing Personal Loan from Citi Bank,NY,-1.0,111
2008,Apr,25000.0,10,dvd rental kiosks,FL,6.77,712
2008,Apr,600.0,6,Credit Card Payoff,FL,16.14,617
2008,Apr,10000.0,1,Building Matrixx Advisory and DentaLink ,MA,1.17,528
2008,Apr,15000.0,1,debt_consolidation,NC,0.22,762
2008,Apr,6000.0,2,Refi Cashcall,MD,10.75,592
2008,Apr,25000.0,10,Indian View Dr.,CA,12.86,590
2008,Apr,25000.0,10,consolidate massive credit card debt,CA,23.79,687
2008,Apr,8000.0,1,need help out my huge debts,FL,29.85,667
2008,Apr,6000.0,8,raymo's loan request,MD,1.08,626
2008,Apr,25000.0,7,Consolidate_Credit_Card,NC,12.75,706
2008,Apr,3650.0,10,MrFIXit4ME,IL,0.0,408
2008,Apr,12000.0,2,desperate wife,CA,69.4,698
2008,Apr,10000.0,1,Consolidating High Interest Credit Cards,TX,22.12,684
2008,Apr,1000.0,1,A young couple in trouble,OR,0.0,111
2008,Apr,1000.0,3,Books,SC,0.71,111
2008,Apr,1000.0,1,las vegas,HI,0.0,473
2008,Apr,5000.0,1,A Need for Marketing Funds,FL,9.74,592
2008,Apr,18000.0,10,Paying Off Two High Interest Loans,NH,65.89,647
2008,Apr,18000.0,10,personal,NC,23.4,446
2008,Apr,3600.0,10,DEBT HELP!,TN,622.4,492
2008,Apr,20000.0,3,20000 to pay off high interest debt,MI,15.09,498
2008,Apr,9250.0,1,Need To Pay High Interest Credit Cards!,OH,12.47,617
2008,Apr,3000.0,1,need money to buy small car,NC,-1.0,111
2008,Apr,10000.0,1,Dads Harley,TX,14.88,578
2008,Apr,5000.0,1,starting own business,OH,-1.0,111
2008,Apr,2475.0,3,Improve my photography business,IN,0.0,538
2008,Apr,5000.0,1,Personal,FL,0.0,111
2008,Apr,10000.0,1,HARD WORKING WOMEN NEEDS HELP,LA,4.12,560
2008,Apr,25000.0,1,New Start,GA,27.81,786
2008,Apr,2000.0,10,Pay Down Highest Interest Debt,OH,10.47,670
2008,Apr,2800.0,3,Pay Off Principal on 4 Payday Loans,AL,8.54,563
2008,Apr,10000.0,4,Debt Consolidation,NY,11.23,576
2008,Apr,25000.0,10,Divorce Settlement,WI,16.3,464
2008,Apr,6000.0,2,"consolidating debt, wedding costs, etc..",IN,-1.0,111
2008,Apr,5000.0,10,TUMMY TUCK,MA,13.05,516
2008,Apr,7500.0,4,"Help with handicap son, and bills",WI,22.95,680
2008,Apr,25000.0,10,Acquisition,GA,24.38,695
2008,Apr,15000.0,10,Spriraling down,WA,10.63,537
2008,Apr,5000.0,4,Taxes and Credit Cards,FL,17.08,581
2008,Apr,12000.0,10,Good Credit just too much of it.....,OH,33.09,648
2008,Apr,25000.0,10,Working Capital for Magazine Business,VA,-1.0,111
2008,Apr,8200.0,1,Loan To Settle Debts from Young Mistakes,OR,1.73,549
2008,Apr,5000.0,2,repairs needed to maintain semi tractor,IL,3.33,534
2008,Apr,3000.0,10,personal loan,NY,10.62,471
2008,Apr,22000.0,1,Business Money,FL,13.03,633
2008,Apr,15000.0,1,Financing  help for small  business ,MD,19.91,728
2008,Apr,7000.0,3,Recession Proof Investment,MD,16.4,579
2008,Apr,12450.0,1,Teacher needs to Consolidate Credit debt,FL,18.05,567
2008,Apr,15000.0,4,New Home Needs Work,CA,43.18,544
2008,Apr,25000.0,1,HOME INPORVEMENT,TX,5.54,503
2008,Apr,4300.0,6,help me get a new van,IL,26.87,666
2008,Apr,1000.0,6,Project Debt Consolidation,IL,22.11,479
2008,Apr,16800.0,4,Home rehab project,MI,7.41,617
2008,Apr,25000.0,5,Experienced CEO Starting New Business,CA,9.43,679
2008,Apr,5000.0,7,Trying to start again,NJ,0.0,488
2008,Apr,25000.0,1,Baby on the way! Need to consolidate!,IN,24.51,629
2008,Apr,18500.0,10,Consolidate all cc debt,OH,49.95,676
2008,Apr,7000.0,10,Getting out of debt,TN,12.61,667
2008,Apr,4000.0,4,New Job - Moving Expenses not covered,MI,10.49,673
2008,Apr,2000.0,1,Paying off credit cards/merging consumer,IN,9.65,643
2008,Apr,5400.0,1,The Last Piece of the Puzzle...,MA,14.31,678
2008,Apr,10000.0,5,Home remodeling and Masters degree!,MO,6.43,641
2008,Apr,25000.0,1,"Two new garages,main water line & fence",IL,2.42,546
2008,Apr,16000.0,2,loans for a better life,PA,0.75,456
2008,Apr,15000.0,2,Growing Business - Credit Card Hell,KS,48.51,637
2008,Apr,20000.0,6,Start up for Real Estate Investment!,DE,545.88,704
2008,Apr,15000.0,2,Never been late - consolidate CC debts,CA,21.45,745
2008,Apr,1000.0,2,my dream come true,TN,13.37,504
2008,Apr,1000.0,3,my dream loan,TN,2.0,535
2008,Apr,25000.0,9,Paying off higher rate credit cards,CA,26.18,690
2008,Apr,10000.0,4,Consolidation,MI,26.35,712
2008,Apr,25000.0,5,Consolidate bills,CA,206.13,619
2008,Apr,1000.0,7,Breathing again,TX,21.95,445
2008,Apr,25000.0,2,Looking to pay off high rate loans,SC,60.91,642
2008,Apr,15000.0,3,Help for down payment,NY,27.49,712
2008,Apr,7000.0,1,Pay off Credit Card debt,WA,5.25,687
2008,Apr,5000.0,8,kitchen Remodel,OR,14.34,703
2008,Apr,5000.0,1,Aiming for a better rate than SallieMae,IL,9.63,677
2008,Apr,1500.0,1,Please help me save my car.,GA,0.0,575
2008,Apr,12000.0,3,to expand my cleaning buisness,CT,0.0,536
2008,Apr,4000.0,10,Personal Loan Needed,IL,2.5,536
2008,Apr,7500.0,7,Financing for the recording of an album,NC,0.0,111
2008,Apr,5000.0,1,pay off bills,MT,19.09,481
2008,Apr,5000.0,1,Desperate need of a personal loan,AL,22.45,426
2008,Apr,5000.0,5,Struggling,NY,0.0,497
2008,Apr,5500.0,1,Single Mother Trying To Catch Up,AZ,5.07,450
2008,Apr,10000.0,10,businesss improvements,NY,25.03,603
2008,Apr,25000.0,10,business expansion,IN,21.71,690
2008,Apr,25000.0,6,Consolidate my debt,TX,33.29,616
2008,Apr,20000.0,9,To skip bankruptcy,MT,3.6,480
2008,Apr,3000.0,1,Loan,FL,47.52,533
2008,Apr,4000.0,5,Credit card debit,FL,21.03,602
2008,Apr,8000.0,1,car loan,MO,0.0,442
2008,Apr,25000.0,3,closing cost for home,NY,-1.0,111
2008,Apr,3500.0,1,paying off a higher interest loan,NY,9.86,627
2008,Apr,6000.0,10,Sugar,TX,21.87,584
2008,Apr,10000.0,7,Real estate,NJ,0.86,569
2008,Apr,5000.0,2,no credit established to buy a car,NY,0.0,111
2008,Apr,10000.0,2,No heat,OH,18.95,684
2008,Apr,4000.0,1,Used Car Loan,VA,1.67,491
2008,Apr,10000.0,1,used car loan,OH,0.0,400
2008,Apr,5000.0,2,Helpin Out,OK,1.43,540
2008,Apr,4500.0,9,zero balance,OK,13.5,418
2008,Apr,1000.0,1,School,NY,0.0,517
2008,Apr,25000.0,5,Looking to Expand,IA,0.0,111
2008,Apr,1500.0,1,motorcycle loan,MN,0.0,111
2008,Apr,11000.0,4,No more credit cards,MD,23.7,569
2008,Apr,1000.0,1,Medical,NC,-1.0,111
2008,Apr,2500.0,4,personal,NH,8.95,521
2008,Apr,5000.0,1,Please help me buy my first home,IN,15.32,508
2008,Apr,20000.0,1,Pay off Debts,NC,22.89,599
2008,Apr,25000.0,1,Debt consolidation,MI,6816.0,636
2008,Apr,1500.0,9,Debt Consolidation,MI,4.99,588
2008,Apr,10000.0,1,get out of debt,NC,44.09,465
2008,Apr,2500.0,10,Need help moving on,TX,16.83,549
2008,Apr,25000.0,4,in need of money to start over in life,MN,11.84,439
2008,Apr,2500.0,8,Lower my interst rates,DE,35.86,649
2008,Apr,1000.0,4,Business,FL,0.0,111
2008,Apr,5000.0,10,new home,GA,-1.0,111
2008,Apr,7000.0,3,Consolidate debt and home repairs,FL,34.73,674
2008,Apr,5000.0,1,Used Car,NC,0.0,499
2008,Apr,12500.0,5,home improvement and loan consolidation,PA,-1.0,111
2008,Apr,1000.0,2,consolidation,PA,29.95,576
2008,Apr,18000.0,3,Debt Consolidation,VA,29.2,675
2008,Apr,3000.0,1,Army Family Finally Getting Back Togethe,OH,48.27,502
2008,Apr,25000.0,1,Debt Relief,NC,23.55,637
2008,Apr,7500.0,1,Want to pay down high cc debt,IA,22.42,657
2008,Apr,1500.0,1,Need to consolidate,IA,27.22,554
2008,Apr,2000.0,1,towards computer course,LA,-1.0,111
2008,Apr,10000.0,2,get out of debt loan,PA,37.38,484
2008,Apr,3000.0,5,Debt,GA,-1.0,111
2008,Apr,10000.0,3,Consolidating,OH,-1.0,111
2008,Apr,7500.0,4,d2bills,OH,32.76,592
2008,Apr,12000.0,1,Victory Vegas Motorcycle,NY,21.02,681
2008,Apr,9000.0,5,MORTGAGE LOAN,IL,15.51,438
2008,Apr,7000.0,1,paying off my last too loans,OK,0.0,649
2008,Apr,15000.0,6,kensdept,PA,28.02,517
2008,Apr,2500.0,2,Being a grownup SUCKS!,MI,2.86,436
2008,Apr,2500.0,1,My credit freedom,VA,7.84,656
2008,Apr,5000.0,1,2 Purpose Loan,IA,11.19,484
2008,Apr,15000.0,10,expand business,NJ,14.86,682
2008,Apr,2500.0,4,pay off 401k loan,IL,16.5,445
2008,Apr,1500.0,3,Electrical Problems,NY,8.3,111
2008,Apr,7000.0,1,debt consolidation,NJ,3.88,609
2008,Apr,2500.0,1,Truck loan,WI,4.79,742
2008,Apr,10000.0,3,moving cost more than expected,FL,0.0,111
2008,Apr,3000.0,1,Replace Sewer Line,PA,10.68,700
2008,Apr,25000.0,1,Candle business to consolidate debt,MI,24.27,684
2008,Apr,5000.0,1,Mom fresh out of college!!,MS,0.0,545
2008,Apr,6800.0,1,truck refinance,ME,21.94,676
2008,Apr,5000.0,7,.trying to get my life back,CO,-1.0,111
2008,Apr,7500.0,7,Consolidate High Interest Credit Cards,IL,26.1,648
2008,Apr,3000.0,2,Credit Card Refinance,MT,52.9,619
2008,Apr,15000.0,10,pay off my credit cards,PA,22.75,650
2008,Apr,7000.0,4,BUSINESS START UP LEASE,TX,5.16,503
2008,Apr,25000.0,8,CRNA School,PA,6.4,700
2008,Apr,1500.0,3,New Gardener/Lawn Business Growth,KS,0.0,518
2008,Apr,8500.0,1,Investing into my business,NC,17.01,751
2008,Apr,7000.0,4,New business,MO,242.14,490
2008,Apr,22500.0,9,Animal Rescue Needs a Tractor,FL,1.5,573
2008,Apr,25000.0,7,Trusted borrower,MN,31.02,640
2008,Apr,1500.0,10,freedom at last,MI,9.48,487
2008,Apr,5000.0,4,Expenses,SC,3.56,527
2008,Apr,10000.0,1,Preparing for Education Investment,SD,17.17,690
2008,Apr,7000.0,10,Debt Consolidation,NE,43.23,740
2008,Apr,25000.0,5,Pay Credit  Cards,GA,25.28,625
2008,Apr,3500.0,10,refi,NC,8.94,682
2008,Apr,25000.0,6,a line of credit for my business,IL,51.87,699
2008,Apr,25000.0,5,Financing Request,NY,24.54,552
2008,Apr,2500.0,1,Bad Credit Loan,PA,90.0,503
2008,Apr,5000.0,9,Need to consolidate debt,VA,8.95,599
2008,Apr,7000.0,1,Personal Loan,GA,0.0,498
2008,Apr,15000.0,1,loan for starting business,NC,0.0,111
2008,Apr,20000.0,1,Debt relief,TX,25.9,552
2008,Apr,16000.0,3,Invention,MO,11.46,521
2008,Apr,23000.0,10,Credit Card Elimination!!!,MI,39.54,711
2008,Apr,25000.0,8,Debt consolidation,NJ,7.47,643
2008,Apr,1000.0,3,Starting over,TN,21.41,551
2008,Apr,6000.0,6,Masteral Saints,TX,25.87,645
2008,Apr,3000.0,1,I just need a little help,TX,-1.0,111
2008,Apr,15000.0,6,Debt Consolidation,TX,46.04,697
2008,Apr,2500.0,10,Borrowing,MD,8.4,401
2008,Apr,25000.0,1,To take care of my sick 77yr old mother,PA,26.23,410
2008,Apr,5000.0,10,Consolidation ,NY,20.14,503
2008,Apr,5000.0,10,This loan will be payed off in 6 months ,WA,1.16,465
2008,Apr,10000.0,1,Payoff of Small Loans,OK,62.75,515
2008,Apr,25000.0,1,pay off existing debt.,NJ,13.68,485
2008,Apr,10000.0,10,Advertising loan,PA,9.12,600
2008,Apr,4000.0,3,Help me send my kids to christian school,VA,1.07,530
2008,Apr,25000.0,1,to open business,OK,0.28,441
2008,Apr,25000.0,8,mae wilson,TN,5.11,480
2008,Apr,5000.0,1,Moving my family back to Atlanta,GA,15.42,578
2008,Apr,5000.0,3,"school, relocation and consolidation",MI,0.96,593
2008,Apr,18000.0,2,Fitness Center Updates,OH,28.1,674
2008,Apr,25000.0,1,Lowering interest to pay off debt sooner,OK,-1.0,111
2008,Apr,15000.0,1,Debt Consolidation,VA,11.65,592
2008,Apr,1000.0,1,starr enterprise,GA,54.12,691
2008,Apr,5000.0,5,Help with my mortgage,MI,184.82,453
2008,Apr,11000.0,1,request loan for car or motorbike please,MI,1.2,669
2008,Apr,5000.0,1,Non Profit Start up Funds,TX,0.0,111
2008,Apr,20000.0,3,BailBond Agent to start own business,FL,21.95,703
2008,Apr,23000.0,1,Credit Card Consolidation,MI,25.06,713
2008,Apr,3500.0,1,better rate,ID,2.1,503
2008,Apr,25000.0,6,Consolidation,CA,23.91,678
2008,Apr,20000.0,3,credit card 24%,MN,51.51,646
2008,Apr,25000.0,2,BUSINESS INVENTORY,NC,9.98,808
2008,Apr,20000.0,2,Business Credit Loan,ND,0.0,689
2008,Apr,19500.0,2,credit card payoff,TX,58.82,675
2008,Apr,20000.0,1,Bad times,MI,59.6,524
2008,Apr,25000.0,5,PAY MY BUILDING CONTRACTOR,TN,-1.0,111
2008,Apr,10000.0,4,NEED,TX,20.34,553
2008,Apr,20000.0,1,Help Haiti,FL,0.0,490
2008,Apr,12000.0,1,Simpson Loan,NJ,24.6,478
2008,Apr,5000.0,3,Investment Property,MI,-1.0,111
2008,Apr,15000.0,1,Consolidate credit card debt,MI,15.34,579
2008,Apr,25000.0,3,Expanding Existing Telecom Business,TN,23.0,679
2008,Apr,5500.0,5,Rhonda's debt consolidation,ND,72.98,489
2008,Apr,18000.0,3,Drowning in interest,PA,1.3,460
2008,Apr,5000.0,1,Helping Daughter with medical expenses,MO,0.0,480
2008,Apr,25000.0,7,Business,MN,8.17,594
2008,Apr,2000.0,1,Apartment,NY,0.0,111
2008,Apr,13000.0,3,get out of debt,AR,43.09,533
2008,Apr,25000.0,5,Making Dreams come true,TX,20.8,533
2008,Apr,10000.0,10,pay off debts,PA,7.66,574
2008,Apr,21000.0,1,yes,WI,316.32,522
2008,Apr,15000.0,1,to restart my antiques bussiness,NH,0.0,544
2008,Apr,20000.0,10,Caring for a special needs child,NC,76.06,455
2008,Apr,25000.0,10,Finishing an uncompleted home,CO,14.91,765
2008,Apr,6000.0,10,I want to be the lender.,IN,7.29,461
2008,Apr,15000.0,10,Creditcards,TX,39.72,729
2008,Apr,20000.0,10,purchase car,FL,3.13,479
2008,Apr,12000.0,4,To Pay Off All Of Credit Cards,PA,36.74,479
2008,Apr,20000.0,1,land purchase,OK,25.29,416
2008,Apr,5000.0,3,Expanding business,NH,19.32,701
2008,Apr,4000.0,1,Buying Auto,NC,12.33,550
2008,Apr,10000.0,3,new begining,PA,23.67,531
2008,Apr,20000.0,1,Automated Marketing Services,MT,40.21,670
2008,Apr,16000.0,1,SALARY FOR THREE MONTHS,FL,62.4,416
2008,Apr,21000.0,4,Paying Off American Express Credit Card ,VA,15.34,716
2008,Apr,5000.0,2,"tax, credit cards",VA,0.72,639
2008,Apr,7500.0,10,operatingcapital,NC,142.2,503
2008,Apr,20000.0,8,DEBT CONSOLIDATION,IL,61.82,547
2008,Apr,10000.0,6,The Chucago Pollster Co.,IL,1.35,417
