IssuedYear,IssuedMonth,LoanAmt,EmpLength,Purpose,State,DTI,FICO
2007,Oct,5000.0,1,Digital Savior,OH,39.85,647
2007,Oct,2000.0,3,trvsmart1,FL,0.0,111
2007,Oct,1300.0,1,Fishy,NY,0.0,111
2007,Oct,15000.0,2,"Get Back On Track: Pay Closing Costs, Ta",GA,3.07,670
2007,Oct,5000.0,1,joe70,AZ,25.44,544
2007,Oct,25000.0,2,codyandallisonsmom,NJ,25.95,506
2007,Oct,4000.0,8,kingdomof,NH,13.46,531
2007,Oct,500.0,1,Lefleur,AZ,12.12,520
2007,Oct,5000.0,1,jeremysh,TX,13.24,453
2007,Oct,3000.0,1,hdmarty,TN,0.0,434
2007,Oct,4950.0,1,lost valley 36980,MO,5.05,524
2007,Oct,6275.0,10,tnc18,NC,21.14,571
2007,Oct,20000.0,1,blackbutterfly,OH,0.0,624
2007,Oct,4000.0,3,Loan request,WA,27.5,609
2007,Oct,25000.0,3,ABC,MD,19.6,631
2007,Oct,25000.0,8,I would like to take this money and pay off high interest credit cards and loans. I pay over $1600 a month in minimum payments and this loan will cut my payments in half. Thanks in advance to all!!,TX,37.45,663
2007,Oct,3000.0,1,Blackgod718,NY,5.05,427
2007,Oct,25000.0,3,ingomar,OH,14.81,483
2007,Oct,3500.0,1,jade10,FL,1.68,111
2007,Oct,1500.0,2,jjacobs,FL,156.75,561
2007,Oct,2000.0,2,kndrckmak2,OH,9.0,476
2007,Oct,5000.0,10,slim4114,CO,3.33,432
2007,Oct,20000.0,1,fonzonwheels,NY,9.0,524
2007,Oct,5000.0,10,Fitzlight,TX,11.97,507
2007,Oct,3000.0,1,rrweatherman,NC,23.28,652
2007,Oct,5000.0,1,Kiesa,AR,23.93,485
2007,Oct,5000.0,10,sodapopsstuff,IN,20.89,456
2007,Oct,2500.0,4,peluchita09,FL,6.0,468
2007,Oct,5000.0,1,jdpkf2,SC,0.0,573
2007,Oct,8275.0,6,tnc19,NC,1.84,691
2007,Oct,8275.0,4,tnc20,NC,25.3,648
2007,Oct,500.0,1,KevinG,MO,0.0,111
2007,Oct,16500.0,10,mcsparkle,NC,32.53,516
2007,Oct,10000.0,5,Jaime78,IN,15.07,462
2007,Oct,4500.0,10,cwf2007,NJ,35.76,500
2007,Oct,3500.0,2,emerlady,CO,0.0,554
2007,Oct,1000.0,2,seekingfreedom,MS,69.45,559
2007,Oct,1500.0,1,Tigers64,FL,12.4,537
2007,Oct,4000.0,1,Glendasher,NY,5.16,520
2007,Oct,10000.0,10,BrendaP,OH,13.25,472
2007,Oct,2000.0,1,Andrew S.,WV,0.0,111
2007,Oct,25000.0,1,ms. ann,FL,0.82,572
2007,Oct,2500.0,2,moniliyah,NY,12.0,518
2007,Oct,500.0,2,DALELOVE,NY,0.0,458
2007,Oct,10000.0,1,rodneyjoy,AZ,11.05,626
2007,Oct,3000.0,10,auto repairs ,IL,18.43,386
2007,Oct,5000.0,1,albert.owens,AZ,16.18,496
2007,Oct,2000.0,5,WILDBILLXN5CB,NJ,36.8,594
2007,Oct,2500.0,1,mommabull72,NJ,15.2,515
2007,Oct,3000.0,1,coats,NC,263.38,395
2007,Oct,20000.0,1,carl11777,MO,13.95,414
2007,Oct,20000.0,1,CAVE1066,FL,19.63,617
2007,Oct,5000.0,10,Help a Independent Trucker out,WI,35.13,520
2007,Oct,10000.0,1,zzzzzgirl,NJ,0.0,546
2007,Oct,2000.0,1,robinsonl,MD,9.15,502
2007,Oct,1500.0,2,ChristinaDeLine,DE,53.15,520
2007,Oct,5000.0,10,bowl300,MD,14.1,576
2007,Oct,2000.0,1,Awilsonmilwaukee,WI,12.9,458
2007,Oct,8000.0,4,tillman1,GA,0.0,436
2007,Oct,7000.0,1,DAFFODELIA,CO,12.53,565
2007,Oct,10000.0,1,qupert,FL,3.32,476
2007,Oct,1500.0,10,Need a 2nd chance,IL,19.92,476
2007,Oct,2000.0,1,mtangel,VA,2.85,576
2007,Oct,9500.0,5,chaza,FL,5.24,632
2007,Oct,10000.0,10,MANGUMTWEETY,NY,0.24,543
2007,Oct,1000.0,9,EDLYNN,TX,6.29,492
2007,Oct,2500.0,1,SheGotKicks,WA,0.88,111
2007,Oct,15000.0,8,juice55,KY,29.46,602
2007,Oct,3000.0,1,Mapleridge,OH,8.59,465
2007,Oct,5000.0,3,griffina21,CT,38.63,556
2007,Oct,10000.0,2,erica_0529,OH,0.8,427
2007,Oct,25000.0,2,garciar3,CO,14.41,624
2007,Oct,500.0,1,austingal25,TX,19.41,423
2007,Oct,17500.0,2,buckyboy,MO,6.96,470
2007,Oct,5000.0,9,number1dad,AZ,0.0,111
2007,Oct,25000.0,4,sandy1940,TX,19.01,515
2007,Oct,9900.0,10,drywall,NY,6.36,659
2007,Oct,5000.0,7,mcuyler,GA,38.71,542
2007,Oct,5000.0,1,jtail001,FL,21.28,578
2007,Oct,15000.0,1,blue1962,TX,16.34,573
2007,Oct,2425.0,1,kay,MD,15.8,502
2007,Oct,25000.0,1,Benz4themoney,UT,36.82,696
2007,Oct,6000.0,2,Vernon,CO,9.69,497
2007,Oct,5000.0,3,Amylu828,FL,28.26,497
2007,Oct,500.0,7,cmortensen14,WA,0.58,460
2007,Oct,21000.0,5,ct5000,MA,22.5,621
2007,Oct,1500.0,1,stixfinance23,FL,0.0,485
2007,Oct,4000.0,1,Danny6894,FL,221.94,605
2007,Oct,22000.0,1,bizmandev,OK,6.61,598
2007,Oct,14000.0,1,Help me breathe please,HI,19.33,637
2007,Oct,1000.0,10,carlandcyndi,TN,20.85,491
2007,Oct,500.0,1,gotzs,WI,40.29,607
2007,Oct,3000.0,1,KenKayGil,GA,10.9,498
2007,Oct,5000.0,5,Randall Avenue,NY,0.33,476
2007,Oct,2000.0,1,Jeremy0832,WV,0.0,443
2007,Oct,5000.0,10,RPRESHA,FL,25.2,390
2007,Oct,5000.0,10,norebah,VA,58.71,601
2007,Oct,15000.0,7,TreyJ,TX,14.61,675
2007,Oct,10850.0,9,Steve,MI,44.75,571
2007,Oct,9000.0,4,kenny32268,AR,13.41,652
2007,Oct,5000.0,5,boatdoc1963,MS,35.94,470
2007,Oct,10000.0,7,terryb,AL,31.97,478
2007,Oct,3500.0,3,JMCNUTT,TX,69.16,599
2007,Oct,25000.0,1,JSOTO,TX,12.6,562
2007,Oct,5000.0,4,HeidiJo,OR,14.72,513
2007,Oct,4000.0,10,kevenmcdonald,MS,4.8,445
2007,Oct,9000.0,1,brandygirl,AL,6.99,641
2007,Oct,25000.0,1,maral,MT,7.71,413
2007,Oct,6000.0,1,pipatatl,FL,0.0,490
2007,Oct,4000.0,9,Biggah,MN,24.26,623
2007,Oct,5000.0,9,Please Help,AL,23.68,427
2007,Oct,17000.0,3,Tsmith,TX,53.3,723
2007,Oct,500.0,8,tide88,FL,1.52,558
2007,Oct,9000.0,1,awinst2,GA,2.0,111
2007,Oct,7000.0,4,SCANADY,FL,15.53,516
2007,Oct,2500.0,6,Kicked Twice,TN,13.18,461
2007,Oct,5000.0,10,richiee,UT,4.18,441
2007,Oct,3000.0,1,denstrip,AR,8.4,629
2007,Oct,25000.0,8,payoffdebt2010,NH,73.6,681
2007,Oct,4000.0,4,pruss21,CT,0.0,579
2007,Oct,1000.0,1,Coral1,CO,0.0,424
2007,Oct,5000.0,7,gageandparker,NC,0.0,461
2007,Oct,5000.0,2,pamfry,KS,27.21,618
2007,Oct,1000.0,1,colivitowilliams05,FL,5.54,600
2007,Oct,500.0,1,businessdragon,OH,0.0,111
2007,Oct,2500.0,2,redrocket,MD,21.79,591
2007,Oct,2500.0,1,Franchise,MA,3.13,531
2007,Oct,25000.0,10,rwray,NE,22.1,670
2007,Oct,2200.0,2,Catlover,WI,42.36,484
2007,Oct,6000.0,10,tockey,NE,9.22,595
2007,Oct,4000.0,1,jessica234,NJ,13.8,465
2007,Oct,12500.0,1,JJT123,MN,27.64,482
2007,Oct,5000.0,1,samarasl,WI,16.46,575
2007,Oct,1500.0,2,kbeard26,GA,6.0,570
2007,Oct,12000.0,2,kyle5192,VA,17.83,484
2007,Oct,5000.0,10,mrwundeful,CO,22.39,562
2007,Oct,6000.0,3,Vince,CO,19.69,534
2007,Oct,8000.0,10,terry,MO,26.73,455
2007,Oct,2200.0,2,mrcountryclub,NY,11.66,610
2007,Oct,2500.0,1,tahoetiara,WA,6.0,528
2007,Oct,4000.0,8,ellis,NC,5.66,627
2007,Oct,4000.0,4,mikes989,TX,11.67,484
2007,Oct,2000.0,6,super99999ooo,CA,1.72,566
2007,Oct,5000.0,10,GEE,IN,28.36,433
2007,Oct,5000.0,5,Land in Buckfield,ME,1.76,685
2007,Oct,25000.0,2,WPAGAN,NY,13.5,560
2007,Oct,750.0,7,Paradiseacre,OK,42.04,529
2007,Oct,1000.0,1,DIMPLES,NY,3.81,498
2007,Oct,20000.0,1,freeman727,NY,10.95,653
2007,Oct,10000.0,10,orioles,MD,764.83,718
2007,Oct,2000.0,1,Bill Help,AZ,6.42,648
2007,Oct,6000.0,9,Mom_In_2004and5,OH,2.43,503
2007,Oct,25000.0,1,mom2three,TX,5.67,705
2007,Oct,25000.0,7,vmrfurious,TX,40.57,703
2007,Oct,5000.0,2,agonzo,TX,3.0,427
2007,Oct,5500.0,1,baebaekidz,OH,14.76,569
2007,Oct,1000.0,6,richardpoehlein,MO,29.84,541
2007,Oct,12000.0,1,KATIE,FL,66.76,664
2007,Oct,15000.0,5,leonard21,FL,19.2,556
2007,Oct,10000.0,5,nenadiana12,NY,17.32,565
2007,Oct,1000.0,1,Jgirl,CO,0.0,454
2007,Oct,25000.0,10,fmmaster,MD,4.71,572
2007,Oct,25000.0,3,reneec,NY,23.43,559
2007,Oct,1000.0,1,Sasha1,FL,12.0,521
2007,Oct,5000.0,10,wizeup36,NC,13.67,560
2007,Oct,5000.0,1,Flyone,CO,10.8,500
2007,Oct,8275.0,1,tnc22,NC,36.18,695
2007,Oct,10000.0,2,whodini,FL,10.79,111
2007,Oct,25000.0,4,"Pay Lending Club members, not Chase",CA,21.98,627
2007,Oct,1500.0,1,pm1010,MN,15.31,471
2007,Oct,3000.0,3,Nordicgirl,AK,19.22,590
2007,Oct,5000.0,10,grams6939,IN,19.92,474
2007,Oct,500.0,7,tbthstnly,MS,60.67,510
2007,Oct,500.0,2,bubba,MS,10.34,552
2007,Oct,3000.0,6,Dottie,ME,14.4,485
2007,Oct,6000.0,5,BORROWING A GREAT RATE,FL,46.2,675
2007,Oct,5000.0,7,Bignell,MD,1.9,590
2007,Oct,1000.0,2,miaksoy,WA,14.68,453
2007,Oct,20000.0,10,Vegas Girl,OH,49.71,702
2007,Oct,4000.0,5,mapcyn,TX,10.79,537
2007,Oct,25000.0,2,smith97,OH,21.81,687
2007,Oct,5000.0,10,mars7578,FL,19.54,625
2007,Oct,7000.0,1,hi i have about 7000 indebt from cedit cards to auto to medical. i just want to make a better life for me and my family this will not only increase my fico score but be easier to make one payment each month and give me some extra money for my family each month im not looking for anything big but this will help thanks for reading my loan request Randy,MN,0.45,582
2007,Oct,25000.0,2,maggielou,MS,6.26,500
2007,Oct,1500.0,2,kmofield,IN,15.04,556
2007,Oct,2500.0,5,dpadma,TX,26.7,440
2007,Oct,15000.0,10,jeff2037,IN,14.85,655
2007,Oct,6000.0,2,page34,TN,13.4,409
2007,Oct,5000.0,5,Debbie,DE,21.46,533
2007,Oct,3000.0,2,DTRAIN1974,FL,11.57,638
2007,Oct,5000.0,1,lgillum,MO,0.0,761
2007,Oct,8275.0,10,tnc24,NC,3.98,530
2007,Oct,25000.0,1,boletti,IN,50.88,629
2007,Oct,8275.0,10,tnc25,NC,3.98,550
2007,Oct,2000.0,1,sshotwell,FL,29.5,500
2007,Oct,15000.0,10,A new Day,TX,16.84,639
2007,Oct,5000.0,1,AdamKirk,FL,24.12,522
2007,Oct,5000.0,1,specialk,PA,3.71,451
2007,Oct,575.0,2,bhawkins1,AL,89.43,482
2007,Oct,5275.0,8,SherryHudson,NC,34.27,744
2007,Oct,7500.0,1,night angel,IN,9.84,452
2007,Oct,2500.0,8,kely267,MD,0.0,529
2007,Oct,5000.0,10,Onceinthelandof2,CT,9.42,585
2007,Oct,7000.0,4,cjbkmg,MN,0.0,486
2007,Oct,6075.0,1,lost valley 3383,MO,0.0,550
2007,Oct,5275.0,1,tnc28,NC,32.17,643
2007,Oct,10000.0,2,dtng,WA,12.58,598
2007,Oct,2625.0,3,lost valley 7358,MO,38.19,631
2007,Oct,2625.0,1,lost valley 2562,MO,1.4,631
2007,Oct,10000.0,10,wanda,AL,13.12,515
2007,Oct,4650.0,4,lost valley 5425,MO,60.23,477
2007,Oct,1500.0,6,austintumbleweed,TX,15.69,628
2007,Oct,10000.0,1,Unbelie631,NY,16.64,535
2007,Oct,5000.0,1,mkbm98,IL,1.36,554
2007,Oct,7500.0,6,webuyhosts,WA,9.84,677
2007,Oct,10000.0,5,vila valachi,NY,9.3,430
2007,Oct,5000.0,5,aimeelynn25,MO,6.56,512
2007,Oct,800.0,3,siera,FL,39.8,692
2007,Oct,7000.0,10,twiztidm16,FL,0.96,537
2007,Oct,6000.0,1,yecnors,CO,71.31,668
2007,Oct,15000.0,1,julio_lara,GA,240.0,111
2007,Oct,8000.0,10,TOMCAT,FL,23.17,507
2007,Oct,8500.0,5,FATHER,NJ,5.77,677
2007,Oct,6200.0,1,scottbls,MA,3.86,692
2007,Oct,4000.0,10,prettygirl,LA,65.23,565
2007,Oct,3275.0,1,lost valley 4713,MO,10.62,401
2007,Oct,1500.0,1,Clinton,CO,42.43,500
2007,Oct,10000.0,1,kim,MO,21.51,436
2007,Oct,15000.0,7,Carla,GA,32.8,502
2007,Oct,10000.0,1,specialkryse,OH,6.0,439
2007,Oct,25000.0,3,roth1975,OH,7.54,730
2007,Oct,1500.0,1,sweetbee,NC,2.04,481
2007,Oct,3725.0,1,lost valley 9148,MO,25.97,503
2007,Oct,3725.0,1,lost valley 5631,MO,13.94,582
2007,Oct,7500.0,8,gemini20164,VA,6.32,534
2007,Oct,2000.0,3,lilmar,TX,39.7,459
2007,Oct,30000.0,10,buddymond,TX,43.24,691
2007,Oct,9000.0,1,nkbahrman,FL,1.11,654
2007,Oct,3200.0,10,Christian1180,OH,7.47,515
2007,Oct,10000.0,2,DEQUEEN,GA,0.0,111
2007,Oct,1700.0,10,dwayneblack,MD,41.98,511
2007,Oct,15000.0,8,csexton,NY,16.24,444
2007,Oct,5000.0,1,codtay,MA,19.53,506
2007,Oct,5000.0,1,tayleeb,MA,6.37,464
2007,Oct,2200.0,1,Whyte,FL,2.33,631
2007,Oct,5000.0,1,pinkgator,FL,70.32,652
2007,Oct,5000.0,1,gdpjr55,FL,29.85,616
2007,Oct,4000.0,1,mr.branch1,VA,36.9,674
2007,Oct,7000.0,1,chapa,TN,6.35,497
2007,Oct,5000.0,1,Budda324,NY,19.09,622
2007,Oct,2000.0,2,nichele,FL,180.48,628
2007,Oct,10000.0,3,PHILPURO,TX,261.0,598
2007,Oct,25000.0,4,growbiz,OH,59.17,686
2007,Oct,7500.0,6,jrich,MS,2.79,605
2007,Oct,3800.0,7,mlane,TX,13.37,570
2007,Oct,10000.0,1,Sandra,LA,17.45,577
2007,Oct,5000.0,1,Mrrick,NY,36.33,638
2007,Oct,25000.0,1,Bern,FL,56.89,717
2007,Oct,12000.0,1,thathandyroger,MD,14.76,539
2007,Oct,1000.0,3,Athena811,ME,0.0,574
2007,Oct,25000.0,1,SECURTY,NC,40.1,501
2007,Oct,2500.0,1,ATV,NY,6.08,672
2007,Oct,5000.0,5,ejtaylor,FL,0.56,557
2007,Oct,10000.0,2,Renee,CO,12.33,595
2007,Oct,7500.0,1,mbedard,FL,28.25,578
2007,Oct,5000.0,4,jdanderson,MA,14.93,510
2007,Oct,1000.0,1,nikki9381,OH,14.6,502
2007,Oct,10000.0,1,hardcorevixen101,FL,15.36,492
2007,Oct,5000.0,3,butterflywonder,CO,9.46,491
2007,Oct,25000.0,10,Bethany,TN,21.15,676
2007,Oct,25000.0,2,puls,OH,12.88,629
2007,Oct,7500.0,1,corkyh,KS,49.93,560
2007,Oct,600.0,2,Phillips31,VA,62.88,444
2007,Oct,7500.0,1,dakotaaxis,MA,17.02,505
2007,Oct,4000.0,4,headhoh,MT,19.54,589
2007,Oct,800.0,10,joito74,FL,7.38,558
2007,Oct,3000.0,4,sctiger,SC,28.48,581
2007,Oct,2500.0,10,Ms. kaysha,GA,12.24,472
2007,Oct,5000.0,5,CRodney,CT,2526.77,480
2007,Oct,15000.0,2,LOVETOBAKE,OH,15.55,647
2007,Oct,15000.0,10,nickdash1,FL,37.88,501
2007,Oct,2500.0,10,easy,FL,20.69,641
2007,Oct,25000.0,10,roger,NY,25.83,607
2007,Oct,25000.0,1,littlehead7,GA,62.07,657
2007,Oct,12000.0,1,new2u_sd,AZ,18.7,572
2007,Oct,3000.0,1,deafton,TX,22.47,501
2007,Oct,15000.0,1,bellal2,VA,1.94,723
2007,Oct,7500.0,7,mgulla78,NY,36.8,661
2007,Oct,500.0,2,Tjoecks25,WI,4.52,500
2007,Oct,4000.0,1,destind,FL,0.0,111
2007,Oct,25000.0,10,SimpleGirl,TX,32.59,507
2007,Oct,3500.0,3,jenjen30,OH,16.11,481
2007,Oct,10000.0,2,D_man,KS,17.33,539
