IssuedYear,IssuedMonth,LoanAmt,EmpLength,Purpose,State,DTI,FICO
2008,Oct,1000.0,1,A.P.R. on Credit card too high,CA,44.06,598
2008,Oct,6000.0,1,Auto Refinancing,OR,27.13,581
2008,Oct,5500.0,2,Looking to reduce credit card rate,KY,29.36,671
2008,Oct,7500.0,1,Loan for Small Business Startup Needed,NY,30000.0,111
2008,Oct,4000.0,5,Sexii trini,NY,3.65,531
2008,Oct,1500.0,1,Been Using Cash Need Establish Credit ,CA,0.0,571
2008,Oct,6000.0,10,Pay Down Debts and Expand PT Business,MI,28.98,711
2008,Oct,1000.0,1,Payy off credit card bill,CT,25.1,647
2008,Oct,6000.0,1,Need to play catch up ,WI,17.48,577
2008,Oct,2200.0,1,Need to consolodate small balances,WA,-1.0,111
2008,Oct,3500.0,1,Consolidate To Reduce Exhorbitant Rates ,MD,28.21,621
2008,Oct,7000.0,5,getting a car,TX,70.71,633
2008,Oct,4000.0,1,Need a boost,AZ,0.0,516
2008,Oct,5000.0,6, ,GA,1.03,722
2008,Oct,7500.0,1,Furniture for new apartment!,FL,26.19,642
2008,Oct,5000.0,2,Consolidation Loan,MT,7.41,592
2008,Oct,5000.0,2,Debt Consolidation Loan,MT,13.65,666
2008,Oct,4000.0,1,Pay off for credit cards and small loan,KS,9.41,634
2008,Oct,2000.0,1,Add'nal investment to current business,CA,32.04,671
2008,Oct,3000.0,3,I need to stop my payday loan cycle!!,TX,61.78,613
2008,Oct,4000.0,2,Need to pay down my debt!,OH,29.82,487
2008,Oct,1900.0,1,Apartment,AL,0.0,538
2008,Oct,5000.0,1,Diversifying Product Line,WA,50.09,746
2008,Oct,5000.0,1,small business loan,KY,4.67,522
2008,Oct,8000.0,10, ,MD,53.05,770
2008,Oct,5000.0,1,personal expenses,FL,18.36,588
2008,Oct,7500.0,2,Need help getting my license back,NJ,0.0,669
2008,Oct,7500.0,10,"refi loans -better rate, business capita",IN,14.67,557
2008,Oct,5000.0,10,In-Vitro Financing Needed,GA,-1.0,111
2008,Oct,5000.0,2,In-Vitro Financing Needed,GA,-1.0,111
2008,Oct,6000.0,6,ivory coast,NY,3.34,511
2008,Oct,5000.0,2,Starting College Loan,TX,0.0,471
2008,Oct,1950.0,1,Leg Press,CA,13.56,787
2008,Oct,5000.0,4,Pay off credit cards,MI,19.13,682
2008,Oct,2500.0,10,Rent and misc.,MI,25.26,484
2008,Oct,7500.0,4,Cash Flow Loan,OR,1.31,566
2008,Oct,7500.0,8,One Bill,GA,23.71,633
2008,Oct,5000.0,3,bills,CA,43.56,649
2008,Oct,7500.0,1,College Graduate In Need of Vehicle ,MD,1.25,111
2008,Oct,7500.0,3,college graduate in serious debt,MD,1.5,417
2008,Oct,7500.0,2,College Graduate needs help,MD,0.0,804
2008,Oct,5000.0,1,BUSINESS LOAN,OH,15.44,494
2008,Oct,7500.0,10,getting off the roller coaster,CO,18.99,652
2008,Oct,7500.0,1,Help,IL,0.0,467
2008,Oct,5000.0,1,Just need some help,VA,0.0,111
2008,Oct,2500.0,2,Pay Day Loan Consolidation Request,IN,7.86,547
2008,Oct,5000.0,1,Help us make our dream come True.,FL,-1.0,111
2008,Oct,4000.0,1,baby expenses,MD,0.22,622
2008,Oct,5000.0,5,Funding for Autistic Children's Center,NV,40.98,623
2008,Oct,4500.0,1,Debt consolidation,MD,53.0,701
2008,Oct,3000.0,4,new business,NC,3.24,581
2008,Oct,7500.0,4,Dollars for Scholars,TX,2.43,482
2008,Oct,6000.0,3,Credit Cards,IL,4.57,592
2008,Oct,7500.0,10,Medical expenses,FL,24.0,515
2008,Oct,3000.0,7,Taxes & Car,DC,11.28,439
2008,Oct,5000.0,1,Appliance Installation Business Loan,IL,0.0,466
2008,Oct,3000.0,1,Moving from an unsafe area for kids ,GA,66.64,652
2008,Oct,2000.0,1,Birthday,NC,0.78,540
2008,Oct,2200.0,1,I need to purchase an engagement ring,CO,0.0,569
2008,Oct,5000.0,1, ,MN,99999.0,111
2008,Oct,3000.0,5,Trying to get my car fixed,WV,22.25,500
2008,Oct,2000.0,10,payoff cash call loan,CA,6.17,700
2008,Oct,7500.0,1,Getting rid of high interest cards,TX,6.9,539
2008,Oct,5000.0,1,family emergency,NY,0.0,111
2008,Oct,3500.0,1,Help me Make it Right!,TX,19.67,498
2008,Oct,7500.0,6,Freedom!,TX,3.46,623
2008,Oct,1500.0,4, cover uhaul,GA,1.95,681
2008,Oct,7500.0,10,i need help,IN,23.81,644
2008,Oct,6000.0,4,Repairs and credit,OH,3.0,484
2008,Oct,5000.0,1,Loan for moving and unexpected expenses,WA,26.58,703
2008,Oct,3500.0,1,personal,CA,2.13,468
2008,Oct,1000.0,2,Need Help Financing Senior Year College,MA,34.4,617
2008,Oct,4000.0,9,Divorce Reorganization,IL,24.5,666
2008,Oct,1000.0,1,moving cost,IA,0.0,492
2008,Oct,1000.0,2,buying car,MD,3.43,618
2008,Oct,1025.0,4,MIlitary PCS,SC,23.24,510
2008,Oct,1500.0,1, ,FL,99999.0,111
2008,Oct,1000.0,3,mine biz,TX,0.0,536
2008,Oct,7500.0,10,Bridge loan,MD,57.74,705
2008,Oct,5000.0,1,Needing temporary assistance,MO,98.01,509
2008,Oct,5250.0,6,Iraq sucks,GA,13.1,641
2008,Oct,5000.0,5,Disney Vacation,CT,8.27,478
2008,Oct,7500.0,8,Economy Vehicle Purchase,GA,-1.0,111
2008,Oct,6000.0,3,Expanding small business,IA,12.96,647
2008,Oct,1000.0,1,Server upgrade for Linux app hosting,OH,0.0,484
2008,Oct,7500.0,1,Small Boutique Cash Flow,NC,63.28,556
2008,Oct,6500.0,5, ,FL,1.02,800
2008,Oct,3500.0,3,Need 3500 to supplement educational cost,GA,8.83,585
2008,Oct,5000.0,9,Funeral & Med Expenses for my Baby Boy,CO,2.7,462
2008,Oct,7500.0,1,Balance of mortgage being called in,PA,-1.0,111
2008,Oct,3500.0,10,New roof over our heads,MI,26.06,699
2008,Oct,2500.0,6,Im trying to lower my payments.,IL,22.01,472
2008,Oct,5000.0,1,payoff,PA,16.65,457
2008,Oct,1000.0,3,education supplies,GA,0.0,552
2008,Oct,7500.0,2,catch up to speed,NY,10.12,529
2008,Oct,7500.0,5,Consolidate Credit Cards and Medical Bil,VA,13.0,542
2008,Oct,7500.0,4,I need a new car,RI,58.67,534
2008,Oct,3000.0,1,Dental work not covered by insurance,CA,13.05,668
2008,Oct,15000.0,1,Trying to lower rates to pay down debt,PA,26.28,606
2008,Oct,7500.0,10,small business infusion,MO,43.7,621
2008,Oct,5500.0,2,please help stop eviction/repossession!,OH,22.03,487
2008,Oct,6000.0,1,Business loan for Eco Friendly Handbags,CA,9.8,629
2008,Oct,5000.0,2,Medical Bills,MD,1.0,644
2008,Oct,5500.0,1,School loan,MI,25.2,572
2008,Oct,1500.0,6,Chirstopher,NY,17.36,468
2008,Oct,7500.0,3,betterrate,MD,49.04,678
2008,Oct,5500.0,3,school loan,TX,9.54,647
2008,Oct,7500.0,7,Business,MD,-1.0,111
2008,Oct,5000.0,1,Personnal Loan,CA,10.8,543
2008,Oct,1000.0,3,Funeral Expenses,WA,-1.0,111
2008,Oct,4500.0,1,SCHOOL LOAN,WV,135.2,574
2008,Oct,9000.0,1, ,AL,1.06,655
2008,Oct,7500.0,3,Student Loan for Child Requested,GA,15.76,621
2008,Oct,2500.0,5,Debt consolidation 2008,CA,9.49,522
2008,Oct,7500.0,10,fixing credit and consoldate bills,KY,38.45,478
2008,Oct,7500.0,1,Small Business Bridge Loan,FL,56.72,708
2008,Oct,1000.0,1,Medical supplies not covered by insuranc,MI,1.85,534
2008,Oct,5000.0,10,emergency surgery,WI,9.83,553
2008,Oct,6000.0,1,Credit Cards,FL,8.01,693
2008,Oct,25000.0,10,Want to quit renting and buy a home,MN,7.73,423
2008,Oct,5000.0,8,Bathroom needs major repairs ,HI,18.23,659
2008,Oct,1250.0,3,Need help to pay for dental bill,AR,4.76,416
2008,Oct,4000.0,2,"Loan for apartment rental, broker fee",NY,0.25,773
2008,Oct,5000.0,1,presonal,NJ,0.12,758
2008,Oct,5000.0,1,NC State Grauduate School Expenses,NC,40.3,652
2008,Oct,7500.0,1,Baby on the way. Need to consolidate,CA,29.88,581
2008,Oct,7500.0,4,my love,CT,9.38,629
2008,Oct,3000.0,3,larry wallace,KY,-1.0,111
2008,Oct,2500.0,2,pro,CA,169.73,440
2008,Oct,1200.0,5,need to get home,IN,-1.0,111
2008,Oct,7500.0,4,I wish to consolidate credit card debt,CA,9.67,623
2008,Oct,7500.0,8,Debt Consolidation,MI,33.56,430
2008,Oct,7500.0,10,Dump crooks,TX,52.99,672
2008,Oct,1000.0,2,My Wife's Dental Fees,NC,7.04,623
2008,Oct,7000.0,1,Desperate to complete school,CA,0.0,542
2008,Oct,5000.0,10,FOREX CLASS,MD,2.81,716
2008,Oct,5000.0,1,Education Expenses,PA,0.0,468
2008,Oct,2000.0,1,Private Expenses,PA,0.0,554
2008,Oct,7500.0,10,Improvements,GA,10.86,691
2008,Oct,5000.0,9,House for sale,GA,12.23,678
2008,Oct,10000.0,3,Need down payment,SC,-1.0,111
2008,Oct,7500.0,1,Eliminate Credit Card Debt,PA,35.28,657
2008,Oct,6000.0,1,Buying a used car for a college student,FL,0.0,455
2008,Oct,6000.0,1,Desperate Need,FL,0.0,455
2008,Oct,3000.0,7,Payday loans payoff,CT,9.31,618
2008,Oct,3000.0,1,Credit Card Debt,IN,32.22,674
2008,Oct,6000.0,1,Patent Defense,FL,8.98,539
2008,Oct,4000.0,5,Need To Consolidate Debt,WA,37.37,645
2008,Oct,7000.0,1,Loan to pay off High CC,MA,23.94,621
2008,Oct,4000.0,3, ,AR,99999.0,111
2008,Oct,3100.0,10,diasabled vet needs wheelchair ramp,ME,24.8,622
2008,Oct,25000.0,10,Sm business owner needs capital,WI,43.32,724
2008,Oct,2500.0,1,Emergency Cash,VA,-1.0,111
2008,Oct,5000.0,10,Credit Card Consolidation,WI,28.61,668
2008,Oct,7500.0,2,Pay Off ,CA,30.75,535
2008,Oct,2500.0,1,"need $2,500 for car financing",CA,-1.0,111
2008,Oct,7000.0,5,get ahead,MI,0.0,479
2008,Oct,7500.0,1,Andrew Morrison,MI,-1.0,111
2008,Oct,7500.0,7,Secure unsecured debt for a lower rate,CA,19.53,667
2008,Oct,4800.0,3,credit card payoff,GA,24.38,642
2008,Oct,7500.0,2,Getting the monkey off my back,VA,41.14,529
2008,Oct,3000.0,1,Choir Trip to NYC for Teen w/Autism ,AK,0.0,610
2008,Oct,5000.0,1,Start business,CA,44.73,682
2008,Oct,2000.0,3,car loan,CT,4.44,566
2008,Oct,4000.0,1,Moving Expenses,CA,17.32,495
2008,Oct,4000.0,1,i need a new kitchen,MD,1.6,428
2008,Oct,1000.0,1,Credit cards Refinance,NY,4.56,647
2008,Oct,5000.0,2,Consolidating my higher interest debt,NC,33.32,642
2008,Oct,1200.0,1,Covering cost of prescription medication,IL,36.51,595
2008,Oct,1000.0,3,I am trying to reduce the intrest on CCs,IL,54.91,610
2008,Oct,5500.0,3,H.S. Teacher Needs to Consolidate Debt,GA,20.81,602
2008,Oct,7500.0,10,COMBINE ALL MY CREIT CARDS,CA,20.44,591
2008,Oct,7000.0,1,debt,AZ,12.44,640
2008,Oct,2000.0,10,Consolidate the little loans/car fixed,MD,15.7,525
2008,Oct,1200.0,6,Personal Loan,AZ,10.8,647
2008,Oct,7500.0,1,persona,OH,313.71,530
2008,Oct,2500.0,7,Tuition Help,LA,14.69,443
2008,Oct,1000.0,10,CATCHING UP!,TX,15.45,613
2008,Oct,5000.0,1,Need to reduce interest rate. ,KS,12.77,589
2008,Oct,5000.0,2,Debt consolidation loan,MD,0.0,111
2008,Oct,3000.0,1,Personal,VA,0.0,111
2008,Oct,2500.0,4,auto repair,IN,16.75,542
2008,Oct,5000.0,2,Jewely Business,WI,0.0,485
2008,Oct,3000.0,1,to be debt free so that I can help other,LA,12.68,111
2008,Oct,5000.0,10,DEBT CONSOLIDATION,TX,23.59,595
2008,Oct,2500.0,4,personal,CT,14.47,511
2008,Oct,3500.0,1,Looking to Pay For School,PA,4.72,493
2008,Oct,7500.0,2,personal loan,CA,46.47,669
2008,Oct,3500.0,4,"Pay off CC, Home Improve, New tires",NC,16.55,589
2008,Oct,14500.0,4,Continuing My Debt Consolidation,NY,21.04,671
2008,Oct,5000.0,10,Consolidation,OH,14.9,541
2008,Oct,7500.0,4,Debt Consolidation,CA,24.32,639
2008,Oct,3000.0,10,To get my life back in order,OH,8.13,489
2008,Oct,7500.0,1,starting a business,MD,0.0,111
2008,Oct,2500.0,5,Personal,OK,11.76,418
2008,Oct,7500.0,7,Need Funding for my Small Business,SD,29.5,579
2008,Oct,3000.0,1,Need help to Get rid of title loan,FL,1.97,455
2008,Oct,1000.0,4,pay bills,TX,8.75,536
2008,Oct,5600.0,5,consolidate debt and move,PA,42.62,481
2008,Oct,5000.0,10,hvac,NY,970.32,609
2008,Oct,7500.0,4,saving grace,CA,-1.0,111
2008,Oct,7000.0,6,home improvement,TX,25.02,639
2008,Oct,2000.0,1,consolidation loan,OH,21.53,495
2008,Oct,7500.0,1,Praying for an answer ,IL,14.93,525
2008,Oct,7500.0,1,Overwhelmed,OK,37.79,648
2008,Oct,3000.0,1,Laptop,TX,0.0,542
2008,Oct,7500.0,1,Expanding for the family,CO,10.11,684
2008,Oct,5000.0,1,Personal,CA,-1.0,111
2008,Oct,2000.0,2,Need help to jump start my business.,CO,-1.0,111
2008,Oct,3000.0,10,Looking to consolidate credit cards,IL,66.99,595
2008,Oct,7500.0,1,Small business loan,FL,0.0,501
2008,Oct,5000.0,9,Free up expenses,CO,18.25,557
2008,Oct,5000.0,10,Debt Free,GA,39.0,571
2008,Oct,3000.0,2,need to get by,MI,30.87,653
2008,Oct,20000.0,1,Business Expansion Loan,FL,3.44,588
2008,Oct,5000.0,1,"Nov 8, 08 is my wedding, loan needed bad",SC,0.0,504
2008,Oct,3500.0,1,New Home for my family,MA,-1.0,111
2008,Oct,7500.0,1,Request for financing of equipment.,CA,17.33,632
2008,Oct,3000.0,1,My only daugher is getting married,SC,24.54,462
2008,Oct,7500.0,4,Want to consolidate high interest debts,CO,36.01,553
2008,Oct,10000.0,10,Renovating home,IA,13.17,730
2008,Oct,7500.0,10,Second wedding in 2 years,CA,12.56,593
2008,Oct,4500.0,10,2003 Cavalier Purchase,MI,-1.0,111
2008,Oct,1500.0,7,Consolidation,OR,57.93,477
2008,Oct,2000.0,2,My Loan Angela,OH,45.0,564
2008,Oct,2000.0,1,Single mother needing a dependable car,TX,20.61,478
2008,Oct,2000.0,4,Please! Anything will help! ,AZ,32.74,563
2008,Oct,7500.0,1,Help me stay in my home!,NY,426000.0,506
2008,Oct,3000.0,7,Major,TX,0.0,520
2008,Oct,3000.0,2,Getting Help,AK,1.33,422
2008,Oct,6500.0,6,Unsecured Debt Consolidation,NV,21.81,594
2008,Oct,7500.0,3,Business Financing Payday Loan Center,CA,4.26,800
2008,Oct,6000.0,1,Help me fix my credit,MD,25.29,624
2008,Oct,7500.0,1,Buying Mobile Lube Equipment,GA,6.32,455
2008,Oct,7500.0,2,buying mobile oil equipment,GA,19.89,445
2008,Oct,3000.0,1,Emergency Finance,KS,0.0,606
2008,Oct,3000.0,1,$3000 for car,WA,12.86,516
2008,Oct,7500.0,2,personal,CA,-1.0,111
2008,Oct,3000.0,1,need to graduate,AL,3.7,622
2008,Oct,2000.0,4,Baby Kody's Bedroom,ME,0.0,526
2008,Oct,7500.0,6,Unusual Expense: grease traps,HI,64.5,704
2008,Oct,7500.0,10,Single Parent Entrepreneur needs startup,OH,6.52,660
2008,Oct,7500.0,1,Student NEEDS DEBT CONSOLIDATION LOAN,MD,6.0,454
2008,Oct,5000.0,3,School and Bills,MA,24.49,563
2008,Oct,18000.0,4,Need to consolidate some debt,MI,36.76,629
2008,Oct,5000.0,5,NYC DJ Fund,CA,-1.0,111
2008,Oct,10000.0,3,Back On Solid Ground,CA,13.89,499
2008,Oct,6000.0,3,Consolidate Debt,MO,15.34,640
2008,Oct,7500.0,3,Trying to get my life together.,NC,32.0,537
2008,Oct,2500.0,4,Debt Consolidation,GA,12.7,644
2008,Oct,2500.0,1,Loan to help me and my 2 daughters,MA,0.0,552
2008,Oct,1500.0,1,loan to clear off my credit card debt ,NJ,2.23,615
2008,Oct,2500.0,1,Pay Off High Interest Credit cards,WI,31.63,635
2008,Oct,4000.0,3,I offer Profit Sharing to Lenders,FL,40.39,690
2008,Oct,2000.0,1,For paying off two credit cards.,WI,17.09,626
2008,Oct,4000.0,7, ,MI,32.21,778
2008,Oct,1200.0,1,Pay off Debt,CA,15.32,554
2008,Oct,7500.0,2,Consolidate my Credit Cards,WA,34.03,641
2008,Oct,5000.0,1,New Business Division/Marketing Project,GA,49.58,646
2008,Oct,7500.0,5,I need money to remodeling.,FL,211.2,716
2008,Oct,13000.0,1, ,MN,31.5,712
2008,Oct,5000.0,8,Please Help,OK,37.68,675
2008,Oct,5000.0,6,Soldier looking for financing,MO,7.34,688
2008,Oct,11500.0,1, ,CO,2.45,683
2008,Oct,5000.0,3,help with treval to and from dr,KY,47.45,481
2008,Oct,10000.0,10,Small business help needed,NV,-1.0,111
2008,Oct,3800.0,1,purchase a vehicle,WV,0.0,641
2008,Oct,5000.0,9,Pay off medical bills,VA,5.84,534
2008,Oct,5000.0,1,Pay off personal debt.,CA,11.6,465
2008,Oct,3000.0,9,trying to get everything caught up,FL,-1.0,111
2008,Oct,7000.0,10,Dentist,PA,2.59,481
2008,Oct,3000.0,5,Drowning in Bills,MD,-1.0,111
2008,Oct,7500.0,1,TO START MY ELECTRONIC WEEKEND BUSINESS,CA,7.34,670
2008,Oct,7500.0,1,Help to pay off medical expenses,KY,-1.0,111
2008,Oct,8000.0,2, ,PA,18.36,631
2008,Oct,10000.0,10, ,PA,33.69,662
2008,Oct,2000.0,1,My money,NC,0.0,562
2008,Oct,2500.0,2,Lower Interest rate,AL,27.04,472
2008,Oct,7000.0,2,to gather into one payment fixed,NY,0.0,534
2008,Oct,5000.0,6, ,TX,0.43,752
2008,Oct,4000.0,1, ,PA,6.91,662
2008,Oct,3500.0,2,consolidation loan,OH,342.55,607
2008,Oct,7500.0,3,Investing in Fixed Return Real Estate,GA,6.04,774
2008,Oct,15000.0,5,refinancing credit card,IL,34.22,628
2008,Oct,6000.0,10,To pay off two bills & pay some bills,KY,-1.0,111
2008,Oct,2800.0,2,medical & other expense consolidation,NE,17.78,657
2008,Oct,7500.0,2, ,IL,0.0,638
2008,Oct,3000.0,1,Son's education,FL,19.72,491
2008,Oct,3000.0,10,CREDIT CARD DEBT,FL,29.11,625
2008,Oct,5000.0,1,Multiple Credit Card Debt,FL,49.09,465
2008,Oct,7500.0,7,Real Estate Co. Seeks Loan For Growth,FL,13.89,707
2008,Oct,5000.0,1,Investment in E-Commerce Business,TX,-1.0,111
2008,Oct,6000.0,2,Pay off high interest rate credit card,OR,30.98,717
2008,Oct,1800.0,1,Consolidate Credit Cards I Don't Need,WA,23.64,595
2008,Oct,1500.0,1,to save a life,NV,16.61,111
2008,Oct,25000.0,1,Rehab Property,CO,3.93,615
2008,Oct,7500.0,6,Getting out of debt,CT,24.57,636
2008,Oct,8000.0,3,Loan consoildation(hate the credit card),OR,34.15,647
2008,Oct,10000.0,5, ,IL,99999.0,111
2008,Oct,7500.0,10,rescue me from the cash call vampire,GA,8.42,624
2008,Oct,5000.0,1,Hopeful,CA,37.64,616
2008,Oct,13000.0,7, ,OH,12.29,686
2008,Oct,3000.0,1,Starting over.,TX,21.88,460
